"global_id";"stop_id";"stop_name";"StationName";"Street";"Direction";"Pavilion";"OperatingOrgName";"geoData";"geodata_center";
"global_id";"Код остановки";"Наименование остановки";"Название остановки согласно указателю";"Наименование улицы, на которой находится остановка";"Направление";"Наличие павильона";"Балансодержатель остановки с павильоном";"geoData";"geodata_center";
"2583715942";"1009384";"Микрорайон Центральный";"";"";"";"";"";"{coordinates=[37.34597153, 55.51485989], type=Point}";"{coordinates=[37.34597153, 55.51485989], type=Point}";
"2583715943";"1009434";"Школа";"";"";"";"";"";"{coordinates=[37.45611066, 55.69455901], type=Point}";"{coordinates=[37.45611066, 55.69455901], type=Point}";
"2583715944";"1009385";"Технологический колледж";"";"";"";"";"";"{coordinates=[37.62278253, 55.62477983], type=Point}";"{coordinates=[37.62278253, 55.62477983], type=Point}";
"2583715945";"1009386";"Центр боевых искусств";"";"";"";"";"";"{coordinates=[37.62108718, 55.63205159], type=Point}";"{coordinates=[37.62108718, 55.63205159], type=Point}";
"2583715946";"1009440";"Рождественская улица, 32";"";"";"";"";"";"{coordinates=[37.92863081, 55.70186567], type=Point}";"{coordinates=[37.92863081, 55.70186567], type=Point}";
"2583715947";"1009444";"Курьяновский терминал";"";"";"";"";"";"{coordinates=[37.6842661, 55.65081348], type=Point}";"{coordinates=[37.6842661, 55.65081348], type=Point}";
"2583715948";"1009445";"Проектируемый проезд № 1221";"";"";"";"";"";"{coordinates=[37.45717968, 55.74747849], type=Point}";"{coordinates=[37.45717968, 55.74747849], type=Point}";
"2583715949";"1009451";"Поликлиника № 23";"";"";"";"";"";"{coordinates=[37.92928222, 55.69894748], type=Point}";"{coordinates=[37.92928222, 55.69894748], type=Point}";
"2583715950";"1009453";"Парк «Тропарёво»";"";"";"";"";"";"{coordinates=[37.48744784, 55.63398029], type=Point}";"{coordinates=[37.48744784, 55.63398029], type=Point}";
"2583715955";"1009454";"Борисовский проезд, 26";"";"";"";"";"";"{coordinates=[37.72760869, 55.62266121], type=Point}";"{coordinates=[37.72760869, 55.62266121], type=Point}";
"2583715956";"1009486";"Платформа Бирюлёво-Пассажирская";"";"";"";"";"";"{coordinates=[37.66167106, 55.5829494], type=Point}";"{coordinates=[37.66167106, 55.5829494], type=Point}";
"2583715957";"1009459";"Улица Льва Кассиля";"";"";"";"";"";"{coordinates=[37.30665954, 55.63763237], type=Point}";"{coordinates=[37.30665954, 55.63763237], type=Point}";
"2583715958";"1009456";"Улица Марины Цветаевой";"";"";"";"";"";"{coordinates=[37.31468642, 55.63705868], type=Point}";"{coordinates=[37.31468642, 55.63705868], type=Point}";
"2583715959";"1009457";"Улица Бориса Пастернака, 35";"";"";"";"";"";"{coordinates=[37.31250098, 55.63757209], type=Point}";"{coordinates=[37.31250098, 55.63757209], type=Point}";
"2583715960";"1009458";"Улица Бориса Пастернака, 35";"";"";"";"";"";"{coordinates=[37.31006029, 55.63770031], type=Point}";"{coordinates=[37.31006029, 55.63770031], type=Point}";
"2583715961";"1009460";"Улица Льва Кассиля";"";"";"";"";"";"{coordinates=[37.30536607, 55.63689213], type=Point}";"{coordinates=[37.30536607, 55.63689213], type=Point}";
"2583715962";"1009463";"Улица Маресьева, 10";"";"";"";"";"";"{coordinates=[37.93943118, 55.71225686], type=Point}";"{coordinates=[37.93943118, 55.71225686], type=Point}";
"2583715963";"1009464";"Улица Маршала Ерёменко, 3";"";"";"";"";"";"{coordinates=[37.94671308, 55.71010103], type=Point}";"{coordinates=[37.94671308, 55.71010103], type=Point}";
"2583715964";"1009461";"12-й квартал Люберецких полей";"";"";"";"";"";"{coordinates=[37.93400634, 55.70882231], type=Point}";"{coordinates=[37.93400634, 55.70882231], type=Point}";
"2583715965";"1009462";"12-й квартал Люберецких полей";"";"";"";"";"";"{coordinates=[37.93592819, 55.71045071], type=Point}";"{coordinates=[37.93592819, 55.71045071], type=Point}";
"2583715966";"1009465";"17-й квартал Люберецких полей";"";"";"";"";"";"{coordinates=[37.94012303, 55.70929938], type=Point}";"{coordinates=[37.94012303, 55.70929938], type=Point}";
"2583715967";"1009466";"Метро «Проспект Вернадского»";"";"";"";"";"";"{coordinates=[37.50374954, 55.67827746], type=Point}";"{coordinates=[37.50374954, 55.67827746], type=Point}";
"2583715968";"1009468";"Даниловский рынок";"";"";"";"";"";"{coordinates=[37.62267208, 55.71237039], type=Point}";"{coordinates=[37.62267208, 55.71237039], type=Point}";
"2583715969";"1009470";"Платформа Чертаново";"";"";"";"";"";"{coordinates=[37.62526257, 55.6317322], type=Point}";"{coordinates=[37.62526257, 55.6317322], type=Point}";
"2583715970";"1009471";"Центр боевых искусств";"";"";"";"";"";"{coordinates=[37.62137588, 55.63219556], type=Point}";"{coordinates=[37.62137588, 55.63219556], type=Point}";
"2583715971";"1009472";"МЦК Лужники";"";"";"";"";"";"{coordinates=[37.56321963, 55.72126992], type=Point}";"{coordinates=[37.56321963, 55.72126992], type=Point}";
"2583715973";"1009473";"Метро «Спортивная»";"";"";"";"";"";"{coordinates=[37.56536951, 55.72356051], type=Point}";"{coordinates=[37.56536951, 55.72356051], type=Point}";
"2583715974";"1009474";"МЦК Лужники";"";"";"";"";"";"{coordinates=[37.56389779, 55.72170004], type=Point}";"{coordinates=[37.56389779, 55.72170004], type=Point}";
"2583715975";"1009552";"МЦК Автозаводская";"";"";"";"";"";"{coordinates=[37.66337313, 55.70555281], type=Point}";"{coordinates=[37.66337313, 55.70555281], type=Point}";
"2583715977";"1009476";"Метро «Деловой центр»";"";"";"";"";"";"{coordinates=[37.54213388, 55.7524368], type=Point}";"{coordinates=[37.54213388, 55.7524368], type=Point}";
"2583715978";"1009478";"Проектируемый проезд № 5150";"";"";"";"";"";"{coordinates=[37.62251835, 55.62102123], type=Point}";"{coordinates=[37.62251835, 55.62102123], type=Point}";
"2583715979";"1009480";"Технологический колледж";"";"";"";"";"";"{coordinates=[37.6224685, 55.62900286], type=Point}";"{coordinates=[37.6224685, 55.62900286], type=Point}";
"2583715981";"1009481";"Проектируемый проезд № 5150";"";"";"";"";"";"{coordinates=[37.62117953, 55.62144786], type=Point}";"{coordinates=[37.62117953, 55.62144786], type=Point}";
"2583715982";"1009483";"Фруктовый сад «Загорье»";"";"";"";"";"";"{coordinates=[37.69339761, 55.58349027], type=Point}";"{coordinates=[37.69339761, 55.58349027], type=Point}";
"2583715986";"1009484";"Загорьевская улица, 29";"";"";"";"";"";"{coordinates=[37.69628758, 55.58294], type=Point}";"{coordinates=[37.69628758, 55.58294], type=Point}";
"2583715987";"1009485";"Загорьевская улица";"";"";"";"";"";"{coordinates=[37.69619912, 55.58636225], type=Point}";"{coordinates=[37.69619912, 55.58636225], type=Point}";
"2583715988";"1009516";"Проектируемый проезд № 6631";"";"";"";"";"";"{coordinates=[37.65812096, 55.60510034], type=Point}";"{coordinates=[37.65812096, 55.60510034], type=Point}";
"2583715989";"1009487";"Юридический колледж";"";"";"";"";"";"{coordinates=[37.71177308, 55.61919031], type=Point}";"{coordinates=[37.71177308, 55.61919031], type=Point}";
"2583715990";"1009517";"Завод «Огонёк»";"";"";"";"";"";"{coordinates=[37.65728751, 55.60683938], type=Point}";"{coordinates=[37.65728751, 55.60683938], type=Point}";
"2583715991";"1010334";"Музей военной формы";"";"";"";"";"";"{coordinates=[37.5914316, 55.7577566], type=Point}";"{coordinates=[37.5914316, 55.7577566], type=Point}";
"2583715992";"1009488";"Юридический колледж";"";"";"";"";"";"{coordinates=[37.71170858, 55.61895778], type=Point}";"{coordinates=[37.71170858, 55.61895778], type=Point}";
"2583715993";"1009708";"Метро «Беляево»";"";"";"";"";"";"{coordinates=[37.52157661, 55.64435685], type=Point}";"{coordinates=[37.52157661, 55.64435685], type=Point}";
"2583715994";"1009489";"Улица Генерала Белова, 17";"";"";"";"";"";"{coordinates=[37.71869943, 55.62008548], type=Point}";"{coordinates=[37.71869943, 55.62008548], type=Point}";
"2583715995";"1009545";"Сквер «Лесная сказка»";"";"";"";"";"";"{coordinates=[37.75325204, 55.62416764], type=Point}";"{coordinates=[37.75325204, 55.62416764], type=Point}";
"2583715996";"1009492";"Центр хирургии";"";"";"";"";"";"{coordinates=[37.56364073, 55.73030502], type=Point}";"{coordinates=[37.56364073, 55.73030502], type=Point}";
"2583715997";"1009493";"Центр хирургии";"";"";"";"";"";"{coordinates=[37.56332174, 55.72988769], type=Point}";"{coordinates=[37.56332174, 55.72988769], type=Point}";
"2583715998";"1009538";"Бесединское шоссе";"";"";"";"";"";"{coordinates=[37.75907084, 55.62381345], type=Point}";"{coordinates=[37.75907084, 55.62381345], type=Point}";
"2583715999";"1009514";"Больница № 1";"";"";"";"";"";"{coordinates=[37.4777299, 55.72004163], type=Point}";"{coordinates=[37.4777299, 55.72004163], type=Point}";
"2583716000";"1009540";"Булатниковский проезд, 14";"";"";"";"";"";"{coordinates=[37.6582559, 55.58458438], type=Point}";"{coordinates=[37.6582559, 55.58458438], type=Point}";
"2583716001";"1009496";"Академия образования";"";"";"";"";"";"{coordinates=[37.57097934, 55.73404023], type=Point}";"{coordinates=[37.57097934, 55.73404023], type=Point}";
"2583716002";"1009539";"Харьковская улица, 3";"";"";"";"";"";"{coordinates=[37.65186642, 55.58686446], type=Point}";"{coordinates=[37.65186642, 55.58686446], type=Point}";
"2583716003";"1009572";"Метро «Некрасовка»";"";"";"";"";"";"{coordinates=[37.92435454, 55.70352288], type=Point}";"{coordinates=[37.92435454, 55.70352288], type=Point}";
"2583716004";"1009497";"Академия образования";"";"";"";"";"";"{coordinates=[37.57016377, 55.73383317], type=Point}";"{coordinates=[37.57016377, 55.73383317], type=Point}";
"2583716005";"1009542";"Носовихинское шоссе, 27";"";"";"";"";"";"{coordinates=[37.87756544, 55.74829365], type=Point}";"{coordinates=[37.87756544, 55.74829365], type=Point}";
"2583716006";"1009573";"Метро «Некрасовка»";"";"";"";"";"";"{coordinates=[37.92519418, 55.70313969], type=Point}";"{coordinates=[37.92519418, 55.70313969], type=Point}";
"2583716008";"1009543";"Носовихинское шоссе, 27";"";"";"";"";"";"{coordinates=[37.87921614, 55.74838252], type=Point}";"{coordinates=[37.87921614, 55.74838252], type=Point}";
"2583716009";"1009494";"Большой Саввинский переулок";"";"";"";"";"";"{coordinates=[37.56519954, 55.73131638], type=Point}";"{coordinates=[37.56519954, 55.73131638], type=Point}";
"2583716010";"1009577";"Метро «Народное Ополчение»";"";"";"";"";"";"{coordinates=[37.48603553, 55.77570994], type=Point}";"{coordinates=[37.48603553, 55.77570994], type=Point}";
"2583716011";"1009549";"Бассейн";"";"";"";"";"";"{coordinates=[37.73116831, 55.6129389], type=Point}";"{coordinates=[37.73116831, 55.6129389], type=Point}";
"2583716012";"1009495";"Большой Саввинский переулок";"";"";"";"";"";"{coordinates=[37.56600842, 55.73142275], type=Point}";"{coordinates=[37.56600842, 55.73142275], type=Point}";
"2583716013";"1009584";"Тропарёвский пруд";"";"";"";"";"";"{coordinates=[37.47613924, 55.65542642], type=Point}";"{coordinates=[37.47613924, 55.65542642], type=Point}";
"2583716014";"1009548";"Бассейн";"";"";"";"";"";"{coordinates=[37.73032555, 55.61256668], type=Point}";"{coordinates=[37.73032555, 55.61256668], type=Point}";
"2583716015";"1009585";"Улица Чичерина, 10";"";"";"";"";"";"{coordinates=[37.6508292, 55.8652091], type=Point}";"{coordinates=[37.6508292, 55.8652091], type=Point}";
"2583716016";"1009498";"Дом культуры «Каучук»";"";"";"";"";"";"{coordinates=[37.57283559, 55.73518482], type=Point}";"{coordinates=[37.57283559, 55.73518482], type=Point}";
"2583716017";"1009588";"Средняя Первомайская улица";"";"";"";"";"";"{coordinates=[37.81927265, 55.79606421], type=Point}";"{coordinates=[37.81927265, 55.79606421], type=Point}";
"2583716018";"1009550";"Школа";"";"";"";"";"";"{coordinates=[37.65407451, 55.66646982], type=Point}";"{coordinates=[37.65407451, 55.66646982], type=Point}";
"2583716019";"1009500";"Станция Бирюлёво-Товарная";"";"";"";"";"";"{coordinates=[37.65357228, 55.59267508], type=Point}";"{coordinates=[37.65357228, 55.59267508], type=Point}";
"2583716020";"1009586";"Улица Архитектора Власова, 20";"";"";"";"";"";"{coordinates=[37.54245105, 55.6711604], type=Point}";"{coordinates=[37.54245105, 55.6711604], type=Point}";
"2583716021";"1009501";"Улица Подольских Курсантов";"";"";"";"";"";"{coordinates=[37.62507423, 55.6076055], type=Point}";"{coordinates=[37.62507423, 55.6076055], type=Point}";
"2583716022";"1009587";"Средняя Первомайская улица";"";"";"";"";"";"{coordinates=[37.81905929, 55.79446359], type=Point}";"{coordinates=[37.81905929, 55.79446359], type=Point}";
"2583716023";"1009551";"5-я Кожуховская улица";"";"";"";"";"";"{coordinates=[37.66804762, 55.70752579], type=Point}";"{coordinates=[37.66804762, 55.70752579], type=Point}";
"2583716024";"1009503";"1-й Дорожный проезд";"";"";"";"";"";"{coordinates=[37.627507, 55.61505988], type=Point}";"{coordinates=[37.627507, 55.61505988], type=Point}";
"2583716025";"1009589";"МФЦ «Преображенское»";"";"";"";"";"";"{coordinates=[37.71742878, 55.79886804], type=Point}";"{coordinates=[37.71742878, 55.79886804], type=Point}";
"2583716026";"1009554";"Бассейн";"";"";"";"";"";"{coordinates=[37.72944073, 55.61298486], type=Point}";"{coordinates=[37.72944073, 55.61298486], type=Point}";
"2583716027";"1009591";"Управа района Богородское";"";"";"";"";"";"{coordinates=[37.70541783, 55.81033112], type=Point}";"{coordinates=[37.70541783, 55.81033112], type=Point}";
"2583716028";"1009505";"1-й Дорожный проезд";"";"";"";"";"";"{coordinates=[37.627308, 55.61463731], type=Point}";"{coordinates=[37.627308, 55.61463731], type=Point}";
"2583716029";"1009558";"Филёвская набережная";"";"";"";"";"";"{coordinates=[37.43323786, 55.75046639], type=Point}";"{coordinates=[37.43323786, 55.75046639], type=Point}";
"2583716030";"1009504";"Проектируемый проезд № 262";"";"";"";"";"";"{coordinates=[37.6248726, 55.61993092], type=Point}";"{coordinates=[37.6248726, 55.61993092], type=Point}";
"2583716031";"1009592";"Управа района Богородское";"";"";"";"";"";"{coordinates=[37.70654679, 55.81079704], type=Point}";"{coordinates=[37.70654679, 55.81079704], type=Point}";
"2583716032";"1009559";"Филёвская набережная";"";"";"";"";"";"{coordinates=[37.43345464, 55.74944357], type=Point}";"{coordinates=[37.43345464, 55.74944357], type=Point}";
"2583716033";"1009507";"Тарный проезд, 11";"";"";"";"";"";"{coordinates=[37.63590542, 55.63744482], type=Point}";"{coordinates=[37.63590542, 55.63744482], type=Point}";
"2583716034";"1009595";"Балаклавский проспект, 48";"";"";"";"";"";"{coordinates=[37.57185979, 55.64786104], type=Point}";"{coordinates=[37.57185979, 55.64786104], type=Point}";
"2583716035";"1009560";"МЦД Нижегородская";"";"";"";"";"";"{coordinates=[37.73275712, 55.73396334], type=Point}";"{coordinates=[37.73275712, 55.73396334], type=Point}";
